perm_id,setting_id,flags_json,primary_label,flags
1223.0,focus_0103,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
1223.0,focus_0104,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
1223.0,focus_0147,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
1223.0,focus_0148,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
1223.0,focus_0149,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
1223.0,focus_0150,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
1223.0,focus_0151,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
1223.0,focus_0152,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
1223.0,focus_0153,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
1223.0,focus_0196,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
1223.0,focus_0197,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
1223.0,focus_0198,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
1223.0,focus_0199,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
1223.0,focus_0200,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
1223.0,focus_0201,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
1223.0,focus_0202,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
1223.0,focus_0245,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
1223.0,focus_0246,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
1223.0,focus_0247,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
1223.0,focus_0248,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
1223.0,focus_0249,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
1223.0,focus_0250,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
1223.0,focus_0251,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
1223.0,focus_0294,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
1223.0,focus_0295,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
1223.0,focus_0296,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
1223.0,focus_0297,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
1223.0,focus_0298,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
1223.0,focus_0299,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
1223.0,focus_0300,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
1223.0,oat_disp_kappa_scaled_0.5,"{""BRE"": false, ""FM/EM"": false, ""APD"": true, ""DCO"": false, ""GD"": false, ""Other"": false}",APD,APD
1223.0,oat_max_block_move_0.5,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
